case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_291,WM/unassigned,TC,51865,189
BraTS20_Training_291,"Po (Thalamus, posterior Nucleus) left",TC,47,0
BraTS20_Training_291,"LD (Thalamus, lateral dorsal Nucleus) left",TC,197,1
BraTS20_Training_291,"ZI (Thalamus, zona incerta) left",TC,560,2
BraTS20_Training_291,CGM (Metathalamus) left,TC,88,0
BraTS20_Training_291,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",TC,272,1
BraTS20_Training_291,"PUm (Thalamus, medial pulvinar) left",TC,749,3
BraTS20_Training_291,"PUi (Thalamus, inferior pulvinar) left",TC,100,0
BraTS20_Training_291,Frontal-to-Occipital (GapMap) left,TC,7271,26
BraTS20_Training_291,"VA (Thalamus, ventral anterior Nucleus (ventral)) left",TC,391,1
BraTS20_Training_291,"AM (Thalamus, anteromedial Nucleus) left",TC,30,0
BraTS20_Training_291,CA2 (Hippocampus) left,TC,94,0
BraTS20_Training_291,"VLP (Thalamus, ventral lateral posterior Nucleus) left",TC,1241,5
BraTS20_Training_291,"Li (Thalamus, limitans Nucleus) left",TC,164,1
BraTS20_Training_291,"Area EC (Hippocampal Region, Entorhinal Cortex) left",TC,67,0
BraTS20_Training_291,"Rt (Thalamus, reticular Nucleus) left",TC,1222,4
BraTS20_Training_291,"Pv (Thalamus, paraventricular Nucleus) left",TC,3,0
BraTS20_Training_291,"PUa (Thalamus, anterior pulvinar) left",TC,177,1
BraTS20_Training_291,"MD (Thalamus, mediodorsal Nucleus) left",TC,810,3
BraTS20_Training_291,"Pf (Thalamus, parafascicular Nucleus) left",TC,84,0
BraTS20_Training_291,"PUl (Thalamus, lateral pulvinar) left",TC,534,2
BraTS20_Training_291,Area Ph1 (PhG) left,TC,52,0
BraTS20_Training_291,Area FG4 (FusG) left,TC,522,2
BraTS20_Training_291,STN (Subthalamus) left,TC,304,1
BraTS20_Training_291,CGL (Metathalamus) left,TC,298,1
BraTS20_Training_291,"SNC (Midbrain, Substantia Nigra pars compacta) left",TC,635,2
BraTS20_Training_291,Area Ph3 (PhG) left,TC,118,0
BraTS20_Training_291,"LP (Thalamus, lateral posterior Nucleus) left",TC,473,2
BraTS20_Training_291,"NRm (Midbrain, Nucleus Ruber, magnocellular part) left",TC,282,1
BraTS20_Training_291,Ch 4 (Basal Forebrain) left,TC,32,0
BraTS20_Training_291,DG (Hippocampus) left,TC,4,0
BraTS20_Training_291,Area Ig1 (Insula) left,TC,2,0
BraTS20_Training_291,"VM (Thalamus, ventral medial Nucleus) left",TC,20,0
BraTS20_Training_291,"CM (Thalamus, centromedian Nucleus) left",TC,164,1
BraTS20_Training_291,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) left",TC,249,1
BraTS20_Training_291,"MV (Thalamus, medioventral Nucleus) left",TC,14,0
BraTS20_Training_291,CM (Amygdala) left,TC,102,0
BraTS20_Training_291,CA1 (Hippocampus) left,TC,83,0
BraTS20_Training_291,"VIM (Thalamus, ventral intermediate Nucleus) left",TC,1124,4
BraTS20_Training_291,Temporal-to-Parietal (GapMap) left,TC,62,0
BraTS20_Training_291,HATA (Hippocampus) left,TC,111,0
BraTS20_Training_291,"CL (Thalamus, anterior intralaminar nuclei) left",TC,1338,5
BraTS20_Training_291,Area 5Ci (SPL) left,TC,10,0
BraTS20_Training_291,Frontal-to-Temporal-II (GapMap) left,TC,690,3
BraTS20_Training_291,"VPL (Thalamus, ventral posterior lateral Nucleus) left",TC,610,2
BraTS20_Training_291,"Sg (Thalamus, suprageniculate Nucleus) left",TC,112,0
BraTS20_Training_291,"Subc (Hippocampus, Subicular complex) left",TC,2254,8
BraTS20_Training_291,"TrS (Hippocampus, Transsubiculum) left",TC,294,1
BraTS20_Training_291,CA3 (Hippocampus) left,TC,17,0
BraTS20_Training_291,"VLA (Thalamus, ventral lateral anterior Nucleus) left",TC,97,0
BraTS20_Training_291,"VPM (Thalamus, ventral posterior medial Nucleus) left",TC,9,0
BraTS20_Training_291,"SNR (Midbrain, Substantia Nigra pars reticulata) left",TC,727,3
BraTS20_Training_291,Area FG3 (FusG) left,TC,17,0
BraTS20_Training_291,"AV (Thalamus, anteroventral Nucleus) left",TC,254,1
BraTS20_Training_291,MF (Amygdala) left,TC,16,0
BraTS20_Training_291,"sPf (Thalamus, subparafascicular Nucleus) left",TC,127,0
BraTS20_Training_291,SF (Amygdala) left,TC,31,0
BraTS20_Training_291,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part) left",TC,28,0
BraTS20_Training_291,"VPi (Thalamus, ventroposterior inferior Nucleus) left",TC,86,0
BraTS20_Training_291,Area Ph2 (PhG) left,TC,453,2
BraTS20_Training_291,"LD (Thalamus, lateral dorsal Nucleus) right",TC,264,1
BraTS20_Training_291,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",TC,71,0
BraTS20_Training_291,"PUm (Thalamus, medial pulvinar) right",TC,22,0
BraTS20_Training_291,Frontal-to-Occipital (GapMap) right,TC,5560,20
BraTS20_Training_291,"Li (Thalamus, limitans Nucleus) right",TC,86,0
BraTS20_Training_291,"PUa (Thalamus, anterior pulvinar) right",TC,1,0
BraTS20_Training_291,"MD (Thalamus, mediodorsal Nucleus) right",TC,391,1
BraTS20_Training_291,"Pf (Thalamus, parafascicular Nucleus) right",TC,9,0
BraTS20_Training_291,"SNC (Midbrain, Substantia Nigra pars compacta) right",TC,28,0
BraTS20_Training_291,"LP (Thalamus, lateral posterior Nucleus) right",TC,6,0
BraTS20_Training_291,"NRm (Midbrain, Nucleus Ruber, magnocellular part) right",TC,38,0
BraTS20_Training_291,Temporal-to-Parietal (GapMap) right,TC,108,0
BraTS20_Training_291,"CL (Thalamus, anterior intralaminar nuclei) right",TC,81,0
BraTS20_Training_291,Area 5Ci (SPL) right,TC,5,0
BraTS20_Training_291,"Sg (Thalamus, suprageniculate Nucleus) right",TC,22,0
BraTS20_Training_291,"AV (Thalamus, anteroventral Nucleus) right",TC,101,0
BraTS20_Training_291,"sPf (Thalamus, subparafascicular Nucleus) right",TC,25,0
BraTS20_Training_291,WM/unassigned,WT,70271,256
BraTS20_Training_291,Astr (Amygdala) left,WT,78,0
BraTS20_Training_291,Frontal-to-Occipital (GapMap) left,WT,9607,35
BraTS20_Training_291,"VA (Thalamus, ventral anterior Nucleus (ventral)) left",WT,416,2
BraTS20_Training_291,"BST (Basal Forebrain, Bed Nucleus) left",WT,171,1
BraTS20_Training_291,"AM (Thalamus, anteromedial Nucleus) left",WT,100,0
BraTS20_Training_291,Area hOc6 (POS) left,WT,23,0
BraTS20_Training_291,Area Ig2 (Insula) left,WT,142,1
BraTS20_Training_291,CA2 (Hippocampus) left,WT,127,0
BraTS20_Training_291,"VLP (Thalamus, ventral lateral posterior Nucleus) left",WT,13,0
BraTS20_Training_291,"Area EC (Hippocampal Region, Entorhinal Cortex) left",WT,80,0
BraTS20_Training_291,Area Id4 (Insula) left,WT,67,0
BraTS20_Training_291,"Tu (Basal Forebrain, Tuberculum) left",WT,43,0
BraTS20_Training_291,"Rt (Thalamus, reticular Nucleus) left",WT,325,1
BraTS20_Training_291,"Ndentv (Cerebellum, Ventral Dentate Nucleus) left",WT,11,0
BraTS20_Training_291,"Pv (Thalamus, paraventricular Nucleus) left",WT,14,0
BraTS20_Training_291,VTM (Amygdala) left,WT,74,0
BraTS20_Training_291,"FuP (Ventral Striatum, Fundus of Putamen) left",WT,773,3
BraTS20_Training_291,"MD (Thalamus, mediodorsal Nucleus) left",WT,9,0
BraTS20_Training_291,LB (Amygdala) left,WT,365,1
BraTS20_Training_291,Area Ph1 (PhG) left,WT,90,0
BraTS20_Training_291,Area FG4 (FusG) left,WT,537,2
BraTS20_Training_291,"Area hOc1 (V1, 17, CalcS) left",WT,488,2
BraTS20_Training_291,CGL (Metathalamus) left,WT,26,0
BraTS20_Training_291,Area Ph3 (PhG) left,WT,203,1
BraTS20_Training_291,Area Fo3 (OFC) left,WT,95,0
BraTS20_Training_291,Area Te 1.1 (HESCHL) left,WT,234,1
BraTS20_Training_291,Area Ig3 (Insula) left,WT,150,1
BraTS20_Training_291,"NRm (Midbrain, Nucleus Ruber, magnocellular part) left",WT,3,0
BraTS20_Training_291,Ch 4 (Basal Forebrain) left,WT,495,2
BraTS20_Training_291,Area Op2 (POperc) left,WT,377,1
BraTS20_Training_291,"AcbM (Ventral Striatum, Medial Accumbens) left",WT,163,1
BraTS20_Training_291,DG (Hippocampus) left,WT,159,1
BraTS20_Training_291,Area Ig1 (Insula) left,WT,216,1
BraTS20_Training_291,Area Id10 (Insula) left,WT,21,0
BraTS20_Training_291,Area hOc3v (LingG) left,WT,3,0
BraTS20_Training_291,"FuCd (Ventral Striatum, Fundus of Caudate Nucleus) left",WT,1005,4
BraTS20_Training_291,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) left",WT,54,0
BraTS20_Training_291,"MV (Thalamus, medioventral Nucleus) left",WT,40,0
BraTS20_Training_291,CM (Amygdala) left,WT,378,1
BraTS20_Training_291,Area 33 (ACC) left,WT,55,0
BraTS20_Training_291,Area Id2 (Insula) left,WT,3,0
BraTS20_Training_291,CA1 (Hippocampus) left,WT,499,2
BraTS20_Training_291,IF (Amygdala) left,WT,216,1
BraTS20_Training_291,Temporal-to-Parietal (GapMap) left,WT,126,0
BraTS20_Training_291,HATA (Hippocampus) left,WT,151,1
BraTS20_Training_291,"TuTi (Basal Forebrain, Terminal islands) left",WT,264,1
BraTS20_Training_291,"CL (Thalamus, anterior intralaminar nuclei) left",WT,115,0
BraTS20_Training_291,Area 5Ci (SPL) left,WT,239,1
BraTS20_Training_291,Frontal-to-Temporal-II (GapMap) left,WT,1546,6
BraTS20_Training_291,Ch 123 (Basal Forebrain) left,WT,178,1
BraTS20_Training_291,Area Op3 (POperc) left,WT,36,0
BraTS20_Training_291,"Subc (Hippocampus, Subicular complex) left",WT,632,2
BraTS20_Training_291,"TrS (Hippocampus, Transsubiculum) left",WT,32,0
BraTS20_Training_291,CA3 (Hippocampus) left,WT,128,0
BraTS20_Training_291,"SNR (Midbrain, Substantia Nigra pars reticulata) left",WT,65,0
BraTS20_Training_291,Area FG3 (FusG) left,WT,261,1
BraTS20_Training_291,"AV (Thalamus, anteroventral Nucleus) left",WT,20,0
BraTS20_Training_291,VP (Ventral Pallidum) left,WT,539,2
BraTS20_Training_291,MF (Amygdala) left,WT,6,0
BraTS20_Training_291,SF (Amygdala) left,WT,373,1
BraTS20_Training_291,Area Ph2 (PhG) left,WT,293,1
BraTS20_Training_291,"AcbL (Ventral Striatum, Lateral Accumbens) left",WT,341,1
BraTS20_Training_291,Area Fo2 (OFC) left,WT,193,1
BraTS20_Training_291,"Po (Thalamus, posterior Nucleus) right",WT,3,0
BraTS20_Training_291,"LD (Thalamus, lateral dorsal Nucleus) right",WT,24,0
BraTS20_Training_291,"ZI (Thalamus, zona incerta) right",WT,239,1
BraTS20_Training_291,CGM (Metathalamus) right,WT,13,0
BraTS20_Training_291,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",WT,286,1
BraTS20_Training_291,"PUm (Thalamus, medial pulvinar) right",WT,388,1
BraTS20_Training_291,Frontal-to-Occipital (GapMap) right,WT,9348,34
BraTS20_Training_291,"VA (Thalamus, ventral anterior Nucleus (ventral)) right",WT,557,2
BraTS20_Training_291,"AM (Thalamus, anteromedial Nucleus) right",WT,94,0
BraTS20_Training_291,CA2 (Hippocampus) right,WT,3,0
BraTS20_Training_291,"VLP (Thalamus, ventral lateral posterior Nucleus) right",WT,595,2
BraTS20_Training_291,"Li (Thalamus, limitans Nucleus) right",WT,123,0
BraTS20_Training_291,"Rt (Thalamus, reticular Nucleus) right",WT,979,4
BraTS20_Training_291,"Pv (Thalamus, paraventricular Nucleus) right",WT,7,0
BraTS20_Training_291,"PUa (Thalamus, anterior pulvinar) right",WT,181,1
BraTS20_Training_291,"MD (Thalamus, mediodorsal Nucleus) right",WT,414,2
BraTS20_Training_291,Area 4a (PreCG) right,WT,3,0
BraTS20_Training_291,"Pf (Thalamus, parafascicular Nucleus) right",WT,80,0
BraTS20_Training_291,"PUl (Thalamus, lateral pulvinar) right",WT,59,0
BraTS20_Training_291,STN (Subthalamus) right,WT,326,1
BraTS20_Training_291,"Area hOc1 (V1, 17, CalcS) right",WT,1427,5
BraTS20_Training_291,"SNC (Midbrain, Substantia Nigra pars compacta) right",WT,358,1
BraTS20_Training_291,Area Ph3 (PhG) right,WT,137,0
BraTS20_Training_291,Area Te 1.1 (HESCHL) right,WT,23,0
BraTS20_Training_291,"Area hOc2 (V2, 18) right",WT,136,0
BraTS20_Training_291,"LP (Thalamus, lateral posterior Nucleus) right",WT,363,1
BraTS20_Training_291,"NRm (Midbrain, Nucleus Ruber, magnocellular part) right",WT,28,0
BraTS20_Training_291,Area Op2 (POperc) right,WT,27,0
BraTS20_Training_291,Area Ig1 (Insula) right,WT,19,0
BraTS20_Training_291,"VM (Thalamus, ventral medial Nucleus) right",WT,47,0
BraTS20_Training_291,"CM (Thalamus, centromedian Nucleus) right",WT,147,1
BraTS20_Training_291,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) right",WT,404,1
BraTS20_Training_291,"MV (Thalamus, medioventral Nucleus) right",WT,87,0
BraTS20_Training_291,CM (Amygdala) right,WT,82,0
BraTS20_Training_291,"VIM (Thalamus, ventral intermediate Nucleus) right",WT,1134,4
BraTS20_Training_291,Temporal-to-Parietal (GapMap) right,WT,1937,7
BraTS20_Training_291,"CL (Thalamus, anterior intralaminar nuclei) right",WT,978,4
BraTS20_Training_291,Area 5Ci (SPL) right,WT,541,2
