case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_358,WM/unassigned,TC,544,2
BraTS20_Training_358,Astr (Amygdala) left,TC,31,0
BraTS20_Training_358,Area Id8 (Insula) left,TC,584,2
BraTS20_Training_358,"Area PirTB (PiriformCortexMesial, temporobasal) left",TC,1,0
BraTS20_Training_358,Area Ia3 (Insula) left,TC,2,0
BraTS20_Training_358,CA2 (Hippocampus) left,TC,3,0
BraTS20_Training_358,Area Id6 (Insula) left,TC,268,1
BraTS20_Training_358,VTM (Amygdala) left,TC,4,0
BraTS20_Training_358,Area Op8 (Frontal Operculum) left,TC,1,0
BraTS20_Training_358,"FuP (Ventral Striatum, Fundus of Putamen) left",TC,23,0
BraTS20_Training_358,LB (Amygdala) left,TC,4,0
BraTS20_Training_358,Area Id7 (Insula) left,TC,29,0
BraTS20_Training_358,Area Fo3 (OFC) left,TC,2,0
BraTS20_Training_358,Ch 4 (Basal Forebrain) left,TC,5,0
BraTS20_Training_358,DG (Hippocampus) left,TC,1,0
BraTS20_Training_358,Area Id10 (Insula) left,TC,365,2
BraTS20_Training_358,Frontal-to-Temporal-I (GapMap) left,TC,16,0
BraTS20_Training_358,"FuCd (Ventral Striatum, Fundus of Caudate Nucleus) left",TC,2,0
BraTS20_Training_358,CM (Amygdala) left,TC,5,0
BraTS20_Training_358,IF (Amygdala) left,TC,6,0
BraTS20_Training_358,Area Op9 (Frontal Operculum) left,TC,1,0
BraTS20_Training_358,Frontal-to-Temporal-II (GapMap) left,TC,189,1
BraTS20_Training_358,Area Id9 (Insula) left,TC,48,0
BraTS20_Training_358,SF (Amygdala) left,TC,1,0
BraTS20_Training_358,"AcbL (Ventral Striatum, Lateral Accumbens) left",TC,1,0
BraTS20_Training_358,WM/unassigned,WT,60289,256
BraTS20_Training_358,Area Id8 (Insula) left,WT,9,0
BraTS20_Training_358,Area SFG4 (SFG) left,WT,103,0
BraTS20_Training_358,"Po (Thalamus, posterior Nucleus) left",WT,23,0
BraTS20_Training_358,Area Id3 (Insula) left,WT,248,1
BraTS20_Training_358,"ZI (Thalamus, zona incerta) left",WT,560,2
BraTS20_Training_358,CGM (Metathalamus) left,WT,88,0
BraTS20_Training_358,"Area PirTB (PiriformCortexMesial, temporobasal) left",WT,1,0
BraTS20_Training_358,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",WT,267,1
BraTS20_Training_358,Area p24ab (pACC) left,WT,1529,6
BraTS20_Training_358,"PUm (Thalamus, medial pulvinar) left",WT,45,0
BraTS20_Training_358,"PUi (Thalamus, inferior pulvinar) left",WT,100,0
