case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_291,WM/unassigned,TC,48208,181
BraTS20_Training_291,"Po (Thalamus, posterior Nucleus) left",TC,47,0
BraTS20_Training_291,"LD (Thalamus, lateral dorsal Nucleus) left",TC,197,1
BraTS20_Training_291,"ZI (Thalamus, zona incerta) left",TC,560,2
BraTS20_Training_291,CGM (Metathalamus) left,TC,88,0
BraTS20_Training_291,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",TC,272,1
BraTS20_Training_291,"PUm (Thalamus, medial pulvinar) left",TC,769,3
BraTS20_Training_291,"PUi (Thalamus, inferior pulvinar) left",TC,98,0
BraTS20_Training_291,Frontal-to-Occipital (GapMap) left,TC,6971,26
BraTS20_Training_291,"VA (Thalamus, ventral anterior Nucleus (ventral)) left",TC,670,3
BraTS20_Training_291,"BST (Basal Forebrain, Bed Nucleus) left",TC,3,0
BraTS20_Training_291,"AM (Thalamus, anteromedial Nucleus) left",TC,91,0
BraTS20_Training_291,CA2 (Hippocampus) left,TC,80,0
BraTS20_Training_291,"VLP (Thalamus, ventral lateral posterior Nucleus) left",TC,1254,5
BraTS20_Training_291,"Li (Thalamus, limitans Nucleus) left",TC,164,1
BraTS20_Training_291,"Area EC (Hippocampal Region, Entorhinal Cortex) left",TC,53,0
BraTS20_Training_291,"Rt (Thalamus, reticular Nucleus) left",TC,1257,5
BraTS20_Training_291,"PUa (Thalamus, anterior pulvinar) left",TC,177,1
BraTS20_Training_291,"MD (Thalamus, mediodorsal Nucleus) left",TC,814,3
BraTS20_Training_291,"Pf (Thalamus, parafascicular Nucleus) left",TC,84,0
BraTS20_Training_291,"PUl (Thalamus, lateral pulvinar) left",TC,534,2
BraTS20_Training_291,Area Ph1 (PhG) left,TC,30,0
BraTS20_Training_291,Area FG4 (FusG) left,TC,470,2
BraTS20_Training_291,STN (Subthalamus) left,TC,304,1
BraTS20_Training_291,CGL (Metathalamus) left,TC,260,1
BraTS20_Training_291,"SNC (Midbrain, Substantia Nigra pars compacta) left",TC,627,2
BraTS20_Training_291,Area Ph3 (PhG) left,TC,82,0
BraTS20_Training_291,"LP (Thalamus, lateral posterior Nucleus) left",TC,473,2
BraTS20_Training_291,"NRm (Midbrain, Nucleus Ruber, magnocellular part) left",TC,257,1
BraTS20_Training_291,Ch 4 (Basal Forebrain) left,TC,13,0
BraTS20_Training_291,Area Op2 (POperc) left,TC,9,0
BraTS20_Training_291,Area Ig1 (Insula) left,TC,14,0
BraTS20_Training_291,"VM (Thalamus, ventral medial Nucleus) left",TC,20,0
BraTS20_Training_291,"CM (Thalamus, centromedian Nucleus) left",TC,164,1
BraTS20_Training_291,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) left",TC,291,1
BraTS20_Training_291,"MV (Thalamus, medioventral Nucleus) left",TC,17,0
BraTS20_Training_291,CM (Amygdala) left,TC,80,0
BraTS20_Training_291,CA1 (Hippocampus) left,TC,56,0
BraTS20_Training_291,"VIM (Thalamus, ventral intermediate Nucleus) left",TC,1124,4
BraTS20_Training_291,Temporal-to-Parietal (GapMap) left,TC,66,0
BraTS20_Training_291,HATA (Hippocampus) left,TC,71,0
