case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_074,WM/unassigned,TC,8788,115
BraTS20_Training_074,Area Id8 (Insula) right,TC,66,1
BraTS20_Training_074,Area SFG4 (SFG) right,TC,3,0
BraTS20_Training_074,Area STS2 (STS) right,TC,1,0
BraTS20_Training_074,Area MFG1 (MFG) right,TC,549,7
BraTS20_Training_074,Area Id6 (Insula) right,TC,23,0
BraTS20_Training_074,Area 44 (IFG) right,TC,8,0
BraTS20_Training_074,Area Fo7 (OFC) right,TC,24,0
BraTS20_Training_074,Area Op8 (Frontal Operculum) right,TC,258,3
BraTS20_Training_074,Area Op10 (Frontal Operculum) right,TC,143,2
BraTS20_Training_074,Area Fp1 (FPole) right,TC,279,4
BraTS20_Training_074,Area MFG2 (MFG) right,TC,947,12
BraTS20_Training_074,Area Id7 (Insula) right,TC,231,3
BraTS20_Training_074,Area Fo3 (OFC) right,TC,4,0
BraTS20_Training_074,"Area MFG5 (MFG, IFG) right",TC,643,8
BraTS20_Training_074,Area MFG4 (MFG) right,TC,687,9
BraTS20_Training_074,Area SFG3 (SFG) right,TC,5,0
BraTS20_Training_074,Area Fo4 (OFC) right,TC,3,0
BraTS20_Training_074,Area IFS1 (IFS) right,TC,31,0
BraTS20_Training_074,Area SFS2 (SFS) right,TC,720,9
BraTS20_Training_074,Area SFS1 (SFS) right,TC,203,3
BraTS20_Training_074,Frontal-to-Temporal-I (GapMap) right,TC,54,1
BraTS20_Training_074,Frontal-I.1 (GapMap) right,TC,1550,20
BraTS20_Training_074,Area Op9 (Frontal Operculum) right,TC,1084,14
BraTS20_Training_074,Temporal-to-Parietal (GapMap) right,TC,128,2
BraTS20_Training_074,Area 45 (IFG) right,TC,1113,15
BraTS20_Training_074,Area IFS2 (IFS) right,TC,15,0
BraTS20_Training_074,WM/unassigned,WT,19519,256
BraTS20_Training_074,Area Id8 (Insula) right,WT,315,4
BraTS20_Training_074,Area SFG4 (SFG) right,WT,452,6
BraTS20_Training_074,Area STS2 (STS) right,WT,10,0
BraTS20_Training_074,Area MFG1 (MFG) right,WT,27,0
BraTS20_Training_074,Area 6r1 (PreCG) right,WT,823,11
BraTS20_Training_074,Area Fo5 (OFC) right,WT,80,1
BraTS20_Training_074,Area Op7 (Frontal Operculum) right,WT,4,0
BraTS20_Training_074,Area Id6 (Insula) right,WT,120,2
BraTS20_Training_074,Area IFS4 (IFS) right,WT,600,8
BraTS20_Training_074,Area 6d3 (SFS) right,WT,1,0
BraTS20_Training_074,Area 44 (IFG) right,WT,1788,23
BraTS20_Training_074,Area Fo7 (OFC) right,WT,130,2
BraTS20_Training_074,Area 8d2 (SFG) right,WT,84,1
BraTS20_Training_074,Area Op8 (Frontal Operculum) right,WT,78,1
BraTS20_Training_074,"Area IFJ2 (IFS, PreCS) right",WT,445,6
BraTS20_Training_074,Area Op5 (Frontal Operculum) right,WT,105,1
BraTS20_Training_074,Area Fp1 (FPole) right,WT,132,2
BraTS20_Training_074,Area MFG2 (MFG) right,WT,196,3
BraTS20_Training_074,Area Id7 (Insula) right,WT,249,3
BraTS20_Training_074,Area Fo6 (OFC) right,WT,370,5
BraTS20_Training_074,Area 8v1 (MFG) right,WT,917,12
BraTS20_Training_074,Area Fo3 (OFC) right,WT,19,0
BraTS20_Training_074,"Area MFG5 (MFG, IFG) right",WT,1290,17
BraTS20_Training_074,Area MFG4 (MFG) right,WT,1637,21
BraTS20_Training_074,Area SFG3 (SFG) right,WT,141,2
BraTS20_Training_074,Area 6v3 (PreCG) right,WT,444,6
BraTS20_Training_074,Area Fo4 (OFC) right,WT,13,0
BraTS20_Training_074,Area IFS1 (IFS) right,WT,636,8
BraTS20_Training_074,Area IFS3 (IFS) right,WT,253,3
BraTS20_Training_074,Area 8v2 (MFG) right,WT,325,4
