case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_232,WM/unassigned,TC,5760,30
BraTS20_Training_232,Area Te 3 (STG) right,TC,1,0
BraTS20_Training_232,Area Fo5 (OFC) right,TC,2,0
BraTS20_Training_232,Area Fo6 (OFC) right,TC,9,0
BraTS20_Training_232,Frontal-I.1 (GapMap) right,TC,4,0
BraTS20_Training_232,Area 45 (IFG) right,TC,12,0
BraTS20_Training_232,WM/unassigned,WT,49119,256
BraTS20_Training_232,Area STS2 (STS) right,WT,16,0
BraTS20_Training_232,Area Te 3 (STG) right,WT,817,4
BraTS20_Training_232,Area MFG1 (MFG) right,WT,68,0
BraTS20_Training_232,Area 6r1 (PreCG) right,WT,195,1
BraTS20_Training_232,Area Op6 (Frontal Operculum) right,WT,225,1
BraTS20_Training_232,Area Fo5 (OFC) right,WT,514,3
BraTS20_Training_232,Area Op7 (Frontal Operculum) right,WT,5,0
BraTS20_Training_232,Area Id6 (Insula) right,WT,1,0
BraTS20_Training_232,Area 44 (IFG) right,WT,1090,6
BraTS20_Training_232,Area Fo7 (OFC) right,WT,92,0
BraTS20_Training_232,Area Op8 (Frontal Operculum) right,WT,415,2
BraTS20_Training_232,Area MFG2 (MFG) right,WT,529,3
BraTS20_Training_232,Area Fo6 (OFC) right,WT,2368,12
BraTS20_Training_232,"Area MFG5 (MFG, IFG) right",WT,189,1
BraTS20_Training_232,Area MFG4 (MFG) right,WT,245,1
BraTS20_Training_232,Area Fo4 (OFC) right,WT,357,2
BraTS20_Training_232,Frontal-to-Temporal-I (GapMap) right,WT,264,1
BraTS20_Training_232,Frontal-I.1 (GapMap) right,WT,3473,18
BraTS20_Training_232,Area Op9 (Frontal Operculum) right,WT,1312,7
BraTS20_Training_232,Temporal-to-Parietal (GapMap) right,WT,94,0
BraTS20_Training_232,Area 45 (IFG) right,WT,2819,15
BraTS20_Training_232,Area TeI (STG) right,WT,208,1
BraTS20_Training_232,WM/unassigned,ET,20897,109
BraTS20_Training_232,Area Fo5 (OFC) right,ET,19,0
BraTS20_Training_232,Area Fo6 (OFC) right,ET,110,1
BraTS20_Training_232,Frontal-I.1 (GapMap) right,ET,35,0
BraTS20_Training_232,Area 45 (IFG) right,ET,13,0
