case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_017,WM/unassigned,TC,4601,20
BraTS20_Training_017,Area STS2 (STS) right,TC,19,0
BraTS20_Training_017,Area Te 3 (STG) right,TC,219,1
BraTS20_Training_017,Area Op4 (POperc) right,TC,1,0
BraTS20_Training_017,Temporal-to-Parietal (GapMap) right,TC,4,0
BraTS20_Training_017,Area Te 2.1 (STG) right,TC,10,0
BraTS20_Training_017,Area STS1 (STS) right,TC,2,0
BraTS20_Training_017,Area Te 2.2 (STG) right,TC,19,0
BraTS20_Training_017,WM/unassigned,WT,57523,256
BraTS20_Training_017,Area Te 1.0 (HESCHL) right,WT,653,3
BraTS20_Training_017,Area STS2 (STS) right,WT,4038,18
BraTS20_Training_017,Area Id3 (Insula) right,WT,360,2
BraTS20_Training_017,Area TI (STG) right,WT,304,1
BraTS20_Training_017,Area Te 3 (STG) right,WT,1661,7
BraTS20_Training_017,Area 6r1 (PreCG) right,WT,1779,8
BraTS20_Training_017,Area Op6 (Frontal Operculum) right,WT,1021,5
BraTS20_Training_017,"Area TPJ (STG, SMG) right",WT,130,1
BraTS20_Training_017,Area Op7 (Frontal Operculum) right,WT,223,1
BraTS20_Training_017,Area Ig2 (Insula) right,WT,311,1
BraTS20_Training_017,CA2 (Hippocampus) right,WT,25,0
BraTS20_Training_017,Area Id4 (Insula) right,WT,588,3
BraTS20_Training_017,Area Op1 (POperc) right,WT,365,2
BraTS20_Training_017,Area Id6 (Insula) right,WT,591,3
BraTS20_Training_017,Area IFS4 (IFS) right,WT,414,2
BraTS20_Training_017,Area 44 (IFG) right,WT,2661,12
BraTS20_Training_017,Area Ia1 (Insula) right,WT,39,0
BraTS20_Training_017,Area Op8 (Frontal Operculum) right,WT,975,4
BraTS20_Training_017,"Area IFJ2 (IFS, PreCS) right",WT,440,2
BraTS20_Training_017,Area Op5 (Frontal Operculum) right,WT,1473,7
BraTS20_Training_017,Area Te 1.1 (HESCHL) right,WT,186,1
BraTS20_Training_017,"Area MFG5 (MFG, IFG) right",WT,210,1
BraTS20_Training_017,Area Ig3 (Insula) right,WT,197,1
BraTS20_Training_017,Area 6v3 (PreCG) right,WT,1611,7
BraTS20_Training_017,Area IFS1 (IFS) right,WT,842,4
BraTS20_Training_017,Area Op4 (POperc) right,WT,1323,6
BraTS20_Training_017,Area Ig1 (Insula) right,WT,15,0
BraTS20_Training_017,Area Id2 (Insula) right,WT,439,2
BraTS20_Training_017,Area Op9 (Frontal Operculum) right,WT,950,4
BraTS20_Training_017,Temporal-to-Parietal (GapMap) right,WT,3963,18
BraTS20_Training_017,Area 45 (IFG) right,WT,3101,14
BraTS20_Training_017,Area Id1 (Insula) right,WT,222,1
BraTS20_Training_017,Area Te 1.2 (HESCHL) right,WT,514,2
BraTS20_Training_017,Area Id5 (Insula) right,WT,583,3
BraTS20_Training_017,Area Te 2.1 (STG) right,WT,449,2
BraTS20_Training_017,Area Op3 (POperc) right,WT,389,2
BraTS20_Training_017,Frontal-II (GapMap) right,WT,33,0
BraTS20_Training_017,Area STS1 (STS) right,WT,2340,10
BraTS20_Training_017,Area Id9 (Insula) right,WT,34,0
BraTS20_Training_017,Area IFS2 (IFS) right,WT,311,1
BraTS20_Training_017,"Area IFJ1 (IFS, PreCS) right",WT,315,1
BraTS20_Training_017,Area 6v2 (PreCG) right,WT,637,3
BraTS20_Training_017,Area Te 2.2 (STG) right,WT,332,1
BraTS20_Training_017,Area TeI (STG) right,WT,1078,5
BraTS20_Training_017,WM/unassigned,ET,7945,35
BraTS20_Training_017,Area STS2 (STS) right,ET,171,1
BraTS20_Training_017,Area Te 3 (STG) right,ET,1620,7
BraTS20_Training_017,Area Op6 (Frontal Operculum) right,ET,15,0
BraTS20_Training_017,"Area TPJ (STG, SMG) right",ET,1,0
BraTS20_Training_017,Area Te 1.2 (HESCHL) right,ET,9,0
BraTS20_Training_017,Area Te 2.1 (STG) right,ET,14,0
BraTS20_Training_017,Area STS1 (STS) right,ET,57,0
BraTS20_Training_017,Area Te 2.2 (STG) right,ET,118,1
