case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_100,WM/unassigned,TC,20447,125
BraTS20_Training_100,Astr (Amygdala) left,TC,201,1
BraTS20_Training_100,Area Id8 (Insula) left,TC,225,1
BraTS20_Training_100,"Po (Thalamus, posterior Nucleus) left",TC,1,0
BraTS20_Training_100,Area Id3 (Insula) left,TC,41,0
BraTS20_Training_100,"ZI (Thalamus, zona incerta) left",TC,541,3
BraTS20_Training_100,CGM (Metathalamus) left,TC,58,0
BraTS20_Training_100,"Area PirTB (PiriformCortexMesial, temporobasal) left",TC,5,0
BraTS20_Training_100,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",TC,4,0
BraTS20_Training_100,Area TI (STG) left,TC,12,0
BraTS20_Training_100,"PUm (Thalamus, medial pulvinar) left",TC,12,0
BraTS20_Training_100,"PUi (Thalamus, inferior pulvinar) left",TC,90,1
BraTS20_Training_100,"VA (Thalamus, ventral anterior Nucleus (ventral)) left",TC,744,5
BraTS20_Training_100,Area Op6 (Frontal Operculum) left,TC,37,0
BraTS20_Training_100,"BST (Basal Forebrain, Bed Nucleus) left",TC,107,1
BraTS20_Training_100,"AM (Thalamus, anteromedial Nucleus) left",TC,11,0
BraTS20_Training_100,Area Op7 (Frontal Operculum) left,TC,96,1
BraTS20_Training_100,Area Ia3 (Insula) left,TC,200,1
BraTS20_Training_100,Area Ig2 (Insula) left,TC,11,0
BraTS20_Training_100,CA2 (Hippocampus) left,TC,170,1
BraTS20_Training_100,"VLP (Thalamus, ventral lateral posterior Nucleus) left",TC,466,3
BraTS20_Training_100,"Area EC (Hippocampal Region, Entorhinal Cortex) left",TC,4,0
BraTS20_Training_100,Area Id4 (Insula) left,TC,146,1
BraTS20_Training_100,"Tu (Basal Forebrain, Tuberculum) left",TC,11,0
BraTS20_Training_100,"Rt (Thalamus, reticular Nucleus) left",TC,978,6
BraTS20_Training_100,Area Id6 (Insula) left,TC,1249,8
BraTS20_Training_100,"PUa (Thalamus, anterior pulvinar) left",TC,85,1
BraTS20_Training_100,Area Ia1 (Insula) left,TC,9,0
BraTS20_Training_100,VTM (Amygdala) left,TC,31,0
BraTS20_Training_100,Area Op8 (Frontal Operculum) left,TC,20,0
BraTS20_Training_100,"FuP (Ventral Striatum, Fundus of Putamen) left",TC,1434,9
BraTS20_Training_100,Area 25 (sACC) left,TC,5,0
BraTS20_Training_100,Area Op5 (Frontal Operculum) left,TC,3,0
BraTS20_Training_100,"MD (Thalamus, mediodorsal Nucleus) left",TC,27,0
BraTS20_Training_100,LB (Amygdala) left,TC,195,1
BraTS20_Training_100,"Pf (Thalamus, parafascicular Nucleus) left",TC,1,0
BraTS20_Training_100,"PUl (Thalamus, lateral pulvinar) left",TC,82,1
BraTS20_Training_100,Area FG4 (FusG) left,TC,108,1
BraTS20_Training_100,STN (Subthalamus) left,TC,269,2
BraTS20_Training_100,CGL (Metathalamus) left,TC,324,2
BraTS20_Training_100,"SNC (Midbrain, Substantia Nigra pars compacta) left",TC,155,1
BraTS20_Training_100,Area Fo3 (OFC) left,TC,2,0
BraTS20_Training_100,"LP (Thalamus, lateral posterior Nucleus) left",TC,8,0
BraTS20_Training_100,Area Ig3 (Insula) left,TC,56,0
BraTS20_Training_100,Ch 4 (Basal Forebrain) left,TC,544,3
BraTS20_Training_100,Area Op2 (POperc) left,TC,4,0
