case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled,pct_of_tumor,pct_of_region,is_top5
BraTS20_Training_180,WM/unassigned,TC,6091,35,38.5,0.1,False
BraTS20_Training_180,Area Te 1.0 (HESCHL) right,TC,15,0,0.1,1.9,False
BraTS20_Training_180,Area STS2 (STS) right,TC,3820,22,24.1,58.1,True
BraTS20_Training_180,Area TI (STG) right,TC,7,0,0.0,0.7,False
BraTS20_Training_180,Area Te 3 (STG) right,TC,647,4,4.1,15.0,True
BraTS20_Training_180,Area Op6 (Frontal Operculum) right,TC,1,0,0.0,0.1,False
BraTS20_Training_180,"Area TPJ (STG, SMG) right",TC,31,0,0.2,2.1,False
BraTS20_Training_180,Area PGa (IPL) right,TC,2,0,0.0,0.0,False
BraTS20_Training_180,Area Te 1.1 (HESCHL) right,TC,3,0,0.0,0.3,False
BraTS20_Training_180,Area Op4 (POperc) right,TC,5,0,0.0,0.2,False
BraTS20_Training_180,Temporal-to-Parietal (GapMap) right,TC,3676,21,23.2,5.5,True
BraTS20_Training_180,Area Id1 (Insula) right,TC,1,0,0.0,0.3,False
BraTS20_Training_180,Area Te 1.2 (HESCHL) right,TC,19,0,0.1,3.6,False
BraTS20_Training_180,Area Te 2.1 (STG) right,TC,12,0,0.1,2.5,False
BraTS20_Training_180,Area STS1 (STS) right,TC,1445,8,9.1,43.4,True
BraTS20_Training_180,Area Te 2.2 (STG) right,TC,51,0,0.3,2.6,True
BraTS20_Training_180,WM/unassigned,WT,44891,256,54.0,0.6,False
BraTS20_Training_180,Area 3b (PostCG) right,WT,22,0,0.0,1.0,False
BraTS20_Training_180,Area hOc4la (LOC) right,WT,2077,12,2.5,52.3,True
BraTS20_Training_180,Area PF (IPL) right,WT,383,2,0.5,7.8,False
BraTS20_Training_180,Astr (Amygdala) right,WT,1,0,0.0,0.3,False
BraTS20_Training_180,Area Id8 (Insula) right,WT,15,0,0.0,1.7,False
BraTS20_Training_180,Area Te 1.0 (HESCHL) right,WT,71,0,0.1,9.1,False
BraTS20_Training_180,Area STS2 (STS) right,WT,201,1,0.2,3.1,False
BraTS20_Training_180,Area Id3 (Insula) right,WT,317,2,0.4,28.5,False
BraTS20_Training_180,Area PFt (IPL) right,WT,16,0,0.0,0.5,False
BraTS20_Training_180,Area TI (STG) right,WT,406,2,0.5,38.6,False
BraTS20_Training_180,Area FG5 (FusG) right,WT,10,0,0.0,0.8,False
BraTS20_Training_180,Area Te 3 (STG) right,WT,63,0,0.1,1.5,False
BraTS20_Training_180,Area 6r1 (PreCG) right,WT,340,2,0.4,14.1,False
BraTS20_Training_180,Area hIP4 (IPS) right,WT,408,2,0.5,38.4,False
BraTS20_Training_180,Area Op6 (Frontal Operculum) right,WT,246,1,0.3,23.5,False
BraTS20_Training_180,Area FG2 (FusG) right,WT,197,1,0.2,16.1,False
BraTS20_Training_180,Area hIP6 (IPS) right,WT,2,0,0.0,0.1,False
BraTS20_Training_180,"Area TPJ (STG, SMG) right",WT,238,1,0.3,16.2,False
BraTS20_Training_180,Area Op7 (Frontal Operculum) right,WT,105,1,0.1,26.4,False
BraTS20_Training_180,Area Ia3 (Insula) right,WT,60,0,0.1,25.6,False
BraTS20_Training_180,Area Ig2 (Insula) right,WT,335,2,0.4,57.9,False
BraTS20_Training_180,CA2 (Hippocampus) right,WT,111,1,0.1,8.7,False
BraTS20_Training_180,Area Id4 (Insula) right,WT,73,0,0.1,8.1,False
BraTS20_Training_180,Area Op1 (POperc) right,WT,1141,7,1.4,57.0,True
BraTS20_Training_180,Area Id6 (Insula) right,WT,522,3,0.6,19.8,False
BraTS20_Training_180,Area IFS4 (IFS) right,WT,17,0,0.0,2.4,False
BraTS20_Training_180,Area hIP2 (IPS) right,WT,16,0,0.0,2.0,False
BraTS20_Training_180,Area 44 (IFG) right,WT,80,0,0.1,3.0,False
BraTS20_Training_180,Area PGa (IPL) right,WT,2095,12,2.5,32.8,True
