case_id,brats23_id,pred_index,atlas_region_id,atlas_region_name,brats_label,tumor_tag,voxel_count,count_scaled
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,0,WM/unassigned,1,TC,4287,65
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,5,region_5,1,TC,153,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,6,region_6,1,TC,2,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,9,region_9,1,TC,25,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,14,region_14,1,TC,1,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,15,region_15,1,TC,183,3
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,16,region_16,1,TC,37,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,17,region_17,1,TC,2,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,18,region_18,1,TC,11,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,23,region_23,1,TC,64,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,31,region_31,1,TC,19,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,42,region_42,1,TC,6,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,44,region_44,1,TC,153,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,45,region_45,1,TC,10,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,47,region_47,1,TC,160,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,48,region_48,1,TC,57,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,51,region_51,1,TC,1,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,52,region_52,1,TC,104,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,63,region_63,1,TC,49,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,66,region_66,1,TC,50,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,68,region_68,1,TC,357,5
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,74,region_74,1,TC,166,3
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,75,region_75,1,TC,212,3
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,79,region_79,1,TC,33,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,81,region_81,1,TC,1,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,85,region_85,1,TC,130,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,88,region_88,1,TC,86,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,92,region_92,1,TC,7,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,93,region_93,1,TC,195,3
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,98,region_98,1,TC,10,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,109,region_109,1,TC,17,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,113,region_113,1,TC,308,5
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,120,region_120,1,TC,21,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,124,region_124,1,TC,46,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,125,region_125,1,TC,1,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,131,region_131,1,TC,184,3
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,136,region_136,1,TC,51,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,141,region_141,1,TC,450,7
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,146,region_146,1,TC,29,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,149,region_149,1,TC,177,3
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,151,region_151,1,TC,253,4
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,152,region_152,1,TC,47,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,153,region_153,1,TC,83,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,154,region_154,1,TC,49,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,156,region_156,1,TC,147,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,158,region_158,1,TC,673,10
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,168,region_168,1,TC,42,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,169,region_169,1,TC,108,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,172,region_172,1,TC,318,5
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,174,region_174,1,TC,32,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,176,region_176,1,TC,5,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,178,region_178,1,TC,9,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,181,region_181,1,TC,294,4
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,182,region_182,1,TC,1,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,185,region_185,1,TC,281,4
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,188,region_188,1,TC,22,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,190,region_190,1,TC,45,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,191,region_191,1,TC,78,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,192,region_192,1,TC,6,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,193,region_193,1,TC,28,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,194,region_194,1,TC,81,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,202,region_202,1,TC,39,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,203,region_203,1,TC,42,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,0,WM/unassigned,2,WT,16072,243
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,4,region_4,2,WT,42,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,6,region_6,2,WT,531,8
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,9,region_9,2,WT,17,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,11,region_11,2,WT,6,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,12,region_12,2,WT,25,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,14,region_14,2,WT,407,6
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,15,region_15,2,WT,54,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,16,region_16,2,WT,13,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,18,region_18,2,WT,48,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,21,region_21,2,WT,297,4
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,22,region_22,2,WT,352,5
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,23,region_23,2,WT,184,3
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,24,region_24,2,WT,43,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,31,region_31,2,WT,163,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,38,region_38,2,WT,11,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,42,region_42,2,WT,279,4
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,45,region_45,2,WT,62,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,47,region_47,2,WT,28,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,48,region_48,2,WT,94,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,51,region_51,2,WT,20,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,52,region_52,2,WT,167,3
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,53,region_53,2,WT,135,2
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,63,region_63,2,WT,86,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,65,region_65,2,WT,80,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,71,region_71,2,WT,2,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,74,region_74,2,WT,32,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,75,region_75,2,WT,85,1
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,79,region_79,2,WT,13,0
BraTS20_Training_111,BraTS-GLI-00209-000,pred_0139,81,region_81,2,WT,84,1
