case_id,brats23_id,pred_index,atlas_region_id,atlas_region_name,brats_label,tumor_tag,voxel_count,count_scaled
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,0,WM/unassigned,1,TC,2564,16
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,9,region_9,1,TC,6,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,12,region_12,1,TC,11,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,15,region_15,1,TC,58,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,16,region_16,1,TC,4,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,23,region_23,1,TC,240,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,27,region_27,1,TC,1,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,31,region_31,1,TC,217,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,39,region_39,1,TC,99,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,45,region_45,1,TC,87,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,47,region_47,1,TC,34,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,52,region_52,1,TC,123,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,61,region_61,1,TC,11,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,63,region_63,1,TC,75,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,74,region_74,1,TC,91,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,81,region_81,1,TC,67,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,103,region_103,1,TC,50,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,131,region_131,1,TC,21,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,137,region_137,1,TC,28,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,138,region_138,1,TC,2,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,151,region_151,1,TC,292,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,156,region_156,1,TC,173,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,168,region_168,1,TC,373,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,169,region_169,1,TC,3,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,176,region_176,1,TC,2,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,184,region_184,1,TC,17,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,190,region_190,1,TC,20,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,194,region_194,1,TC,3,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,0,WM/unassigned,2,WT,40485,256
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,9,region_9,2,WT,3,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,12,region_12,2,WT,272,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,13,region_13,2,WT,70,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,15,region_15,2,WT,110,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,16,region_16,2,WT,5,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,18,region_18,2,WT,62,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,23,region_23,2,WT,52,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,24,region_24,2,WT,1,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,27,region_27,2,WT,15020,95
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,31,region_31,2,WT,821,5
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,38,region_38,2,WT,70,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,39,region_39,2,WT,93,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,45,region_45,2,WT,386,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,47,region_47,2,WT,7,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,52,region_52,2,WT,355,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,55,region_55,2,WT,15,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,61,region_61,2,WT,15,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,68,region_68,2,WT,549,3
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,74,region_74,2,WT,695,4
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,76,region_76,2,WT,46,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,77,region_77,2,WT,33,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,79,region_79,2,WT,61,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,81,region_81,2,WT,38,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,88,region_88,2,WT,59,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,93,region_93,2,WT,55,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,103,region_103,2,WT,142,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,109,region_109,2,WT,11,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,113,region_113,2,WT,181,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,122,region_122,2,WT,28,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,125,region_125,2,WT,10,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,131,region_131,2,WT,1,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,136,region_136,2,WT,172,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,137,region_137,2,WT,472,3
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,138,region_138,2,WT,17,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,141,region_141,2,WT,2,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,143,region_143,2,WT,902,6
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,151,region_151,2,WT,59,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,152,region_152,2,WT,1,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,154,region_154,2,WT,1,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,156,region_156,2,WT,657,4
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,157,region_157,2,WT,47,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,158,region_158,2,WT,2,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,168,region_168,2,WT,3,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,169,region_169,2,WT,24,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,172,region_172,2,WT,201,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,181,region_181,2,WT,21,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,184,region_184,2,WT,237,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,185,region_185,2,WT,288,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,190,region_190,2,WT,72,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,193,region_193,2,WT,3,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,194,region_194,2,WT,31,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,0,WM/unassigned,3,ET,11173,71
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,9,region_9,3,ET,38,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,12,region_12,3,ET,186,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,15,region_15,3,ET,388,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,16,region_16,3,ET,49,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,18,region_18,3,ET,11,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,23,region_23,3,ET,478,3
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,27,region_27,3,ET,169,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,31,region_31,3,ET,510,3
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,38,region_38,3,ET,52,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,39,region_39,3,ET,73,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,45,region_45,3,ET,1166,7
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,47,region_47,3,ET,91,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,52,region_52,3,ET,484,3
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,61,region_61,3,ET,67,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,63,region_63,3,ET,102,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,74,region_74,3,ET,728,5
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,79,region_79,3,ET,83,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,81,region_81,3,ET,69,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,88,region_88,3,ET,75,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,103,region_103,3,ET,262,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,109,region_109,3,ET,6,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,125,region_125,3,ET,20,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,131,region_131,3,ET,143,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,137,region_137,3,ET,275,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,138,region_138,3,ET,58,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,151,region_151,3,ET,830,5
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,156,region_156,3,ET,1288,8
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,168,region_168,3,ET,237,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,169,region_169,3,ET,46,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,172,region_172,3,ET,2,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,176,region_176,3,ET,95,1
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,178,region_178,3,ET,9,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,184,region_184,3,ET,304,2
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,190,region_190,3,ET,70,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,193,region_193,3,ET,25,0
BraTS20_Training_236,BraTS-GLI-00116-000,pred_0069,194,region_194,3,ET,34,0
