case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled,pct_of_tumor,pct_of_region,is_top5
BraTS20_Training_190,WM/unassigned,TC,235,3,72.1,0.0,False
BraTS20_Training_190,"ZI (Thalamus, zona incerta) left",TC,2,0,0.6,0.4,True
BraTS20_Training_190,"VA (Thalamus, ventral anterior Nucleus (ventral)) left",TC,39,1,12.0,4.8,True
BraTS20_Training_190,"VLP (Thalamus, ventral lateral posterior Nucleus) left",TC,29,0,8.9,2.3,True
BraTS20_Training_190,"Rt (Thalamus, reticular Nucleus) left",TC,14,0,4.3,0.9,True
BraTS20_Training_190,Ch 4 (Basal Forebrain) left,TC,2,0,0.6,0.4,False
BraTS20_Training_190,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) left",TC,1,0,0.3,0.3,False
BraTS20_Training_190,"VIM (Thalamus, ventral intermediate Nucleus) left",TC,4,0,1.2,0.4,True
BraTS20_Training_190,WM/unassigned,WT,19227,256,54.6,0.2,False
BraTS20_Training_190,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",WT,11,0,0.0,3.0,False
BraTS20_Training_190,"AM (Thalamus, anteromedial Nucleus) right",WT,4,0,0.0,3.0,False
BraTS20_Training_190,"Li (Thalamus, limitans Nucleus) right",WT,8,0,0.0,3.7,False
BraTS20_Training_190,"MD (Thalamus, mediodorsal Nucleus) right",WT,105,1,0.3,12.9,False
BraTS20_Training_190,"Pf (Thalamus, parafascicular Nucleus) right",WT,11,0,0.0,12.4,False
BraTS20_Training_190,"CM (Thalamus, centromedian Nucleus) right",WT,14,0,0.0,7.0,False
BraTS20_Training_190,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) right",WT,69,1,0.2,14.0,False
BraTS20_Training_190,"MV (Thalamus, medioventral Nucleus) right",WT,60,1,0.2,51.3,False
BraTS20_Training_190,"VIM (Thalamus, ventral intermediate Nucleus) right",WT,3,0,0.0,0.3,False
BraTS20_Training_190,"CL (Thalamus, anterior intralaminar nuclei) right",WT,170,2,0.5,14.1,False
BraTS20_Training_190,"AV (Thalamus, anteroventral Nucleus) right",WT,3,0,0.0,1.1,False
BraTS20_Training_190,"sPf (Thalamus, subparafascicular Nucleus) right",WT,9,0,0.0,5.4,False
BraTS20_Training_190,Astr (Amygdala) left,WT,79,1,0.2,38.5,False
BraTS20_Training_190,"LD (Thalamus, lateral dorsal Nucleus) left",WT,171,2,0.5,86.8,False
BraTS20_Training_190,"ZI (Thalamus, zona incerta) left",WT,173,2,0.5,30.9,False
BraTS20_Training_190,CGM (Metathalamus) left,WT,12,0,0.0,13.6,False
BraTS20_Training_190,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",WT,256,3,0.7,94.1,False
BraTS20_Training_190,"PUm (Thalamus, medial pulvinar) left",WT,360,5,1.0,44.4,False
BraTS20_Training_190,"PUi (Thalamus, inferior pulvinar) left",WT,26,0,0.1,26.0,False
BraTS20_Training_190,Frontal-to-Occipital (GapMap) left,WT,2,0,0.0,0.0,False
BraTS20_Training_190,"VA (Thalamus, ventral anterior Nucleus (ventral)) left",WT,348,5,1.0,43.1,False
BraTS20_Training_190,"BST (Basal Forebrain, Bed Nucleus) left",WT,170,2,0.5,97.1,False
BraTS20_Training_190,"AM (Thalamus, anteromedial Nucleus) left",WT,6,0,0.0,4.6,False
BraTS20_Training_190,Area Ig2 (Insula) left,WT,148,2,0.4,23.8,False
BraTS20_Training_190,CA2 (Hippocampus) left,WT,208,3,0.6,94.1,False
BraTS20_Training_190,"VLP (Thalamus, ventral lateral posterior Nucleus) left",WT,463,6,1.3,36.9,False
BraTS20_Training_190,"Li (Thalamus, limitans Nucleus) left",WT,139,2,0.4,84.8,False
BraTS20_Training_190,"Area EC (Hippocampal Region, Entorhinal Cortex) left",WT,30,0,0.1,4.1,False
BraTS20_Training_190,Area Id4 (Insula) left,WT,5,0,0.0,0.6,False
BraTS20_Training_190,"Rt (Thalamus, reticular Nucleus) left",WT,751,10,2.1,48.5,True
BraTS20_Training_190,"Pv (Thalamus, paraventricular Nucleus) left",WT,4,0,0.0,20.0,False
BraTS20_Training_190,"PUa (Thalamus, anterior pulvinar) left",WT,95,1,0.3,53.7,False
BraTS20_Training_190,VTM (Amygdala) left,WT,40,1,0.1,54.1,False
BraTS20_Training_190,"FuP (Ventral Striatum, Fundus of Putamen) left",WT,182,2,0.5,12.3,False
BraTS20_Training_190,"MD (Thalamus, mediodorsal Nucleus) left",WT,545,7,1.5,66.5,False
BraTS20_Training_190,LB (Amygdala) left,WT,34,0,0.1,3.5,False
BraTS20_Training_190,"Pf (Thalamus, parafascicular Nucleus) left",WT,59,1,0.2,70.2,False
BraTS20_Training_190,"PUl (Thalamus, lateral pulvinar) left",WT,84,1,0.2,15.7,False
BraTS20_Training_190,Area FG4 (FusG) left,WT,684,9,1.9,9.2,False
BraTS20_Training_190,STN (Subthalamus) left,WT,247,3,0.7,81.2,False
BraTS20_Training_190,CGL (Metathalamus) left,WT,109,1,0.3,33.6,False
BraTS20_Training_190,"SNC (Midbrain, Substantia Nigra pars compacta) left",WT,407,5,1.2,64.1,False
BraTS20_Training_190,Area Te 1.1 (HESCHL) left,WT,208,3,0.6,17.2,False
BraTS20_Training_190,"LP (Thalamus, lateral posterior Nucleus) left",WT,153,2,0.4,32.3,False
