case_id,brats23_id,pred_index,atlas_region_id,atlas_region_name,brats_label,tumor_tag,voxel_count,count_scaled
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,0,WM/unassigned,1,TC,16220,181
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,5,region_5,1,TC,6,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,6,region_6,1,TC,621,7
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,14,region_14,1,TC,1,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,17,region_17,1,TC,5,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,20,region_20,1,TC,142,2
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,27,region_27,1,TC,6,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,38,region_38,1,TC,1,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,42,region_42,1,TC,70,1
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,53,region_53,1,TC,621,7
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,60,region_60,1,TC,81,1
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,67,region_67,1,TC,64,1
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,68,region_68,1,TC,977,11
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,71,region_71,1,TC,123,1
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,75,region_75,1,TC,13,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,78,region_78,1,TC,20,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,86,region_86,1,TC,133,1
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,98,region_98,1,TC,2290,26
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,113,region_113,1,TC,16,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,119,region_119,1,TC,87,1
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,124,region_124,1,TC,940,11
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,126,region_126,1,TC,1,0
BraTS20_Training_292,BraTS-GLI-01497-000,pred_0191,130,region_130,1,TC,6,0
