case_id,brats23_id,pred_index,atlas_region_id,atlas_region_name,brats_label,tumor_tag,voxel_count,count_scaled
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,0,WM/unassigned,1,TC,5709,50
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,11,region_11,1,TC,3712,32
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,14,region_14,1,TC,8,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,21,region_21,1,TC,194,2
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,25,region_25,1,TC,241,2
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,44,region_44,1,TC,2,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,144,region_144,1,TC,25,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,152,region_152,1,TC,4692,41
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,159,region_159,1,TC,9,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,160,region_160,1,TC,24,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,177,region_177,1,TC,437,4
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,207,region_207,1,TC,24,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,0,WM/unassigned,2,WT,29455,256
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,4,region_4,2,WT,87,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,6,region_6,2,WT,95,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,10,region_10,2,WT,411,4
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,11,region_11,2,WT,1339,12
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,14,region_14,2,WT,438,4
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,21,region_21,2,WT,278,2
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,22,region_22,2,WT,393,3
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,25,region_25,2,WT,1994,17
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,29,region_29,2,WT,37,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,33,region_33,2,WT,543,5
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,42,region_42,2,WT,83,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,44,region_44,2,WT,105,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,49,region_49,2,WT,1,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,53,region_53,2,WT,1,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,59,region_59,2,WT,61,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,65,region_65,2,WT,12,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,67,region_67,2,WT,5,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,72,region_72,2,WT,327,3
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,85,region_85,2,WT,249,2
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,112,region_112,2,WT,38,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,124,region_124,2,WT,3,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,135,region_135,2,WT,126,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,144,region_144,2,WT,345,3
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,145,region_145,2,WT,128,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,146,region_146,2,WT,231,2
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,150,region_150,2,WT,1,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,152,region_152,2,WT,4338,38
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,158,region_158,2,WT,461,4
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,159,region_159,2,WT,82,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,160,region_160,2,WT,82,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,161,region_161,2,WT,523,5
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,162,region_162,2,WT,92,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,167,region_167,2,WT,393,3
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,177,region_177,2,WT,1519,13
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,180,region_180,2,WT,286,2
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,204,region_204,2,WT,15,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,207,region_207,2,WT,1035,9
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,0,WM/unassigned,3,ET,11730,102
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,11,region_11,3,ET,1296,11
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,14,region_14,3,ET,111,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,21,region_21,3,ET,581,5
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,22,region_22,3,ET,20,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,25,region_25,3,ET,747,6
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,42,region_42,3,ET,4,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,44,region_44,3,ET,13,0
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,144,region_144,3,ET,286,2
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,152,region_152,3,ET,4408,38
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,159,region_159,3,ET,93,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,160,region_160,3,ET,75,1
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,177,region_177,3,ET,649,6
BraTS20_Training_083,BraTS-GLI-01277-000,pred_0217,207,region_207,3,ET,158,1
