case_id,brats23_id,pred_index,atlas_region_id,atlas_region_name,brats_label,tumor_tag,voxel_count,count_scaled
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,0,WM/unassigned,1,TC,123,2
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,1,region_1,1,TC,52,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,8,region_8,1,TC,1,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,29,region_29,1,TC,1,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,76,region_76,1,TC,1,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,108,region_108,1,TC,180,2
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,142,region_142,1,TC,1,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,0,WM/unassigned,2,WT,20081,256
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,1,region_1,2,WT,832,11
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,3,region_3,2,WT,30,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,8,region_8,2,WT,1697,22
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,10,region_10,2,WT,4,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,19,region_19,2,WT,931,12
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,25,region_25,2,WT,100,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,29,region_29,2,WT,1745,22
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,33,region_33,2,WT,71,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,37,region_37,2,WT,17,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,49,region_49,2,WT,1,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,50,region_50,2,WT,786,10
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,54,region_54,2,WT,183,2
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,59,region_59,2,WT,594,8
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,69,region_69,2,WT,235,3
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,72,region_72,2,WT,476,6
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,76,region_76,2,WT,672,9
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,84,region_84,2,WT,286,4
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,108,region_108,2,WT,1653,21
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,111,region_111,2,WT,6,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,112,region_112,2,WT,2451,31
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,128,region_128,2,WT,8,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,142,region_142,2,WT,223,3
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,155,region_155,2,WT,221,3
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,164,region_164,2,WT,60,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,171,region_171,2,WT,259,3
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,175,region_175,2,WT,409,5
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,183,region_183,2,WT,29,0
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,196,region_196,2,WT,119,2
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,199,region_199,2,WT,1058,13
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,200,region_200,2,WT,2137,27
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,204,region_204,2,WT,72,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,0,WM/unassigned,3,ET,801,10
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,1,region_1,3,ET,456,6
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,8,region_8,3,ET,169,2
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,29,region_29,3,ET,57,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,76,region_76,3,ET,66,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,84,region_84,3,ET,51,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,108,region_108,3,ET,496,6
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,142,region_142,3,ET,46,1
BraTS20_Training_067,BraTS-GLI-01260-000,pred_0098,200,region_200,3,ET,31,0
