case_id,brats23_id,pred_index,atlas_region_id,atlas_region_name,brats_label,tumor_tag,voxel_count,count_scaled
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,0,WM/unassigned,1,TC,22275,256
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,6,region_6,1,TC,1,0
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,10,region_10,1,TC,364,4
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,11,region_11,1,TC,4449,51
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,14,region_14,1,TC,5,0
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,21,region_21,1,TC,311,4
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,25,region_25,1,TC,2980,34
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,29,region_29,1,TC,487,6
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,33,region_33,1,TC,1034,12
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,53,region_53,1,TC,116,1
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,59,region_59,1,TC,805,9
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,65,region_65,1,TC,25,0
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,67,region_67,1,TC,160,2
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,72,region_72,1,TC,442,5
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,112,region_112,1,TC,590,7
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,145,region_145,1,TC,41,0
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,150,region_150,1,TC,92,1
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,152,region_152,1,TC,3371,39
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,155,region_155,1,TC,21,0
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,161,region_161,1,TC,523,6
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,162,region_162,1,TC,91,1
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,167,region_167,1,TC,398,5
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,177,region_177,1,TC,1817,21
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,180,region_180,1,TC,74,1
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,204,region_204,1,TC,238,3
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,207,region_207,1,TC,1064,12
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,0,WM/unassigned,2,WT,11273,130
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,1,region_1,2,WT,206,2
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,6,region_6,2,WT,120,1
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,8,region_8,2,WT,7,0
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,10,region_10,2,WT,154,2
BraTS20_Training_350,BraTS-GLI-00579-000,pred_0073,11,region_11,2,WT,330,4
