case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_055,WM/unassigned,TC,4310,15
BraTS20_Training_055,WM/unassigned,WT,74999,256
BraTS20_Training_055,Area Id8 (Insula) right,WT,226,1
BraTS20_Training_055,Area Te 1.0 (HESCHL) right,WT,244,1
BraTS20_Training_055,Area STS2 (STS) right,WT,3616,12
BraTS20_Training_055,Area Id3 (Insula) right,WT,136,0
BraTS20_Training_055,Area TI (STG) right,WT,449,2
BraTS20_Training_055,Area Te 3 (STG) right,WT,2836,10
BraTS20_Training_055,Area MFG1 (MFG) right,WT,10,0
BraTS20_Training_055,Area 6r1 (PreCG) right,WT,1929,7
BraTS20_Training_055,Area Op6 (Frontal Operculum) right,WT,1044,4
BraTS20_Training_055,Area Op7 (Frontal Operculum) right,WT,398,1
BraTS20_Training_055,Area Id4 (Insula) right,WT,318,1
BraTS20_Training_055,Area Id6 (Insula) right,WT,1793,6
BraTS20_Training_055,Area 44 (IFG) right,WT,2092,7
BraTS20_Training_055,Area Ia1 (Insula) right,WT,119,0
BraTS20_Training_055,Area Op8 (Frontal Operculum) right,WT,1262,4
BraTS20_Training_055,"Area IFJ2 (IFS, PreCS) right",WT,11,0
BraTS20_Training_055,Area Op5 (Frontal Operculum) right,WT,1132,4
BraTS20_Training_055,Area Op10 (Frontal Operculum) right,WT,99,0
BraTS20_Training_055,Area Id7 (Insula) right,WT,79,0
BraTS20_Training_055,Area Fo6 (OFC) right,WT,1263,4
BraTS20_Training_055,"Area MFG5 (MFG, IFG) right",WT,634,2
BraTS20_Training_055,Area MFG4 (MFG) right,WT,92,0
BraTS20_Training_055,Area 6v3 (PreCG) right,WT,47,0
BraTS20_Training_055,Area IFS1 (IFS) right,WT,244,1
BraTS20_Training_055,Area Op4 (POperc) right,WT,1053,4
BraTS20_Training_055,Frontal-to-Temporal-I (GapMap) right,WT,476,2
BraTS20_Training_055,Area Id2 (Insula) right,WT,102,0
BraTS20_Training_055,Frontal-I.1 (GapMap) right,WT,1410,5
BraTS20_Training_055,Area Op9 (Frontal Operculum) right,WT,2424,8
BraTS20_Training_055,Temporal-to-Parietal (GapMap) right,WT,1481,5
BraTS20_Training_055,Area 45 (IFG) right,WT,4430,15
BraTS20_Training_055,Area Te 1.2 (HESCHL) right,WT,521,2
BraTS20_Training_055,Area Id5 (Insula) right,WT,564,2
BraTS20_Training_055,Area Te 2.1 (STG) right,WT,245,1
BraTS20_Training_055,Area STS1 (STS) right,WT,1161,4
BraTS20_Training_055,Area Id9 (Insula) right,WT,335,1
BraTS20_Training_055,Area IFS2 (IFS) right,WT,159,1
BraTS20_Training_055,Area Te 2.2 (STG) right,WT,77,0
BraTS20_Training_055,Area TeI (STG) right,WT,1137,4
BraTS20_Training_055,WM/unassigned,ET,10521,36
BraTS20_Training_055,Area Te 3 (STG) right,ET,33,0
BraTS20_Training_055,Area 6r1 (PreCG) right,ET,2,0
BraTS20_Training_055,Area Op6 (Frontal Operculum) right,ET,1,0
BraTS20_Training_055,Area 44 (IFG) right,ET,58,0
BraTS20_Training_055,Area IFS1 (IFS) right,ET,4,0
BraTS20_Training_055,Area 45 (IFG) right,ET,40,0
BraTS20_Training_055,Area IFS2 (IFS) right,ET,43,0
