case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_026,WM/unassigned,TC,5543,17
BraTS20_Training_026,Astr (Amygdala) left,TC,4,0
BraTS20_Training_026,"PUm (Thalamus, medial pulvinar) left",TC,8,0
BraTS20_Training_026,Frontal-to-Occipital (GapMap) left,TC,18,0
BraTS20_Training_026,CA2 (Hippocampus) left,TC,144,0
BraTS20_Training_026,"Li (Thalamus, limitans Nucleus) left",TC,1,0
BraTS20_Training_026,"Area EC (Hippocampal Region, Entorhinal Cortex) left",TC,213,1
BraTS20_Training_026,"Rt (Thalamus, reticular Nucleus) left",TC,7,0
BraTS20_Training_026,VTM (Amygdala) left,TC,13,0
BraTS20_Training_026,LB (Amygdala) left,TC,6,0
BraTS20_Training_026,Area Ph1 (PhG) left,TC,2,0
BraTS20_Training_026,Area FG4 (FusG) left,TC,786,2
BraTS20_Training_026,"Area hOc1 (V1, 17, CalcS) left",TC,3,0
BraTS20_Training_026,CGL (Metathalamus) left,TC,49,0
BraTS20_Training_026,"SNC (Midbrain, Substantia Nigra pars compacta) left",TC,28,0
BraTS20_Training_026,Area Ph3 (PhG) left,TC,70,0
BraTS20_Training_026,Ch 4 (Basal Forebrain) left,TC,9,0
BraTS20_Training_026,DG (Hippocampus) left,TC,62,0
BraTS20_Training_026,Area hOc3v (LingG) left,TC,2,0
BraTS20_Training_026,CM (Amygdala) left,TC,26,0
BraTS20_Training_026,CA1 (Hippocampus) left,TC,227,1
BraTS20_Training_026,Temporal-to-Parietal (GapMap) left,TC,229,1
BraTS20_Training_026,HATA (Hippocampus) left,TC,70,0
BraTS20_Training_026,Frontal-to-Temporal-II (GapMap) left,TC,343,1
BraTS20_Training_026,"Subc (Hippocampus, Subicular complex) left",TC,1876,6
BraTS20_Training_026,"TrS (Hippocampus, Transsubiculum) left",TC,68,0
BraTS20_Training_026,CA3 (Hippocampus) left,TC,64,0
BraTS20_Training_026,"SNR (Midbrain, Substantia Nigra pars reticulata) left",TC,1,0
BraTS20_Training_026,Area FG3 (FusG) left,TC,123,0
BraTS20_Training_026,MF (Amygdala) left,TC,1,0
BraTS20_Training_026,SF (Amygdala) left,TC,1,0
BraTS20_Training_026,Area Ph2 (PhG) left,TC,211,1
BraTS20_Training_026,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",TC,16,0
BraTS20_Training_026,Frontal-to-Occipital (GapMap) right,TC,29,0
BraTS20_Training_026,CA2 (Hippocampus) right,TC,1,0
BraTS20_Training_026,Area Ph1 (PhG) right,TC,2,0
BraTS20_Training_026,STN (Subthalamus) right,TC,3,0
BraTS20_Training_026,"Area hOc1 (V1, 17, CalcS) right",TC,3,0
BraTS20_Training_026,"SNC (Midbrain, Substantia Nigra pars compacta) right",TC,95,0
BraTS20_Training_026,Area Ph3 (PhG) right,TC,2,0
BraTS20_Training_026,"Area hOc2 (V2, 18) right",TC,2,0
BraTS20_Training_026,Temporal-to-Parietal (GapMap) right,TC,13,0
BraTS20_Training_026,HATA (Hippocampus) right,TC,1,0
BraTS20_Training_026,"SNR (Midbrain, Substantia Nigra pars reticulata) right",TC,196,1
BraTS20_Training_026,WM/unassigned,WT,85747,256
BraTS20_Training_026,Astr (Amygdala) left,WT,37,0
BraTS20_Training_026,"Po (Thalamus, posterior Nucleus) left",WT,47,0
BraTS20_Training_026,"LD (Thalamus, lateral dorsal Nucleus) left",WT,192,1
BraTS20_Training_026,"ZI (Thalamus, zona incerta) left",WT,473,1
BraTS20_Training_026,CGM (Metathalamus) left,WT,72,0
BraTS20_Training_026,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",WT,272,1
BraTS20_Training_026,Area FG5 (FusG) left,WT,7,0
BraTS20_Training_026,"PUm (Thalamus, medial pulvinar) left",WT,499,1
BraTS20_Training_026,"PUi (Thalamus, inferior pulvinar) left",WT,46,0
BraTS20_Training_026,Frontal-to-Occipital (GapMap) left,WT,9522,28
BraTS20_Training_026,"VA (Thalamus, ventral anterior Nucleus (ventral)) left",WT,597,2
BraTS20_Training_026,"BST (Basal Forebrain, Bed Nucleus) left",WT,175,1
BraTS20_Training_026,"AM (Thalamus, anteromedial Nucleus) left",WT,130,0
BraTS20_Training_026,Area hOc6 (POS) left,WT,50,0
BraTS20_Training_026,"VLP (Thalamus, ventral lateral posterior Nucleus) left",WT,655,2
BraTS20_Training_026,"Li (Thalamus, limitans Nucleus) left",WT,161,0
BraTS20_Training_026,"Area EC (Hippocampal Region, Entorhinal Cortex) left",WT,54,0
BraTS20_Training_026,"Tu (Basal Forebrain, Tuberculum) left",WT,39,0
BraTS20_Training_026,"Rt (Thalamus, reticular Nucleus) left",WT,609,2
BraTS20_Training_026,"Pv (Thalamus, paraventricular Nucleus) left",WT,20,0
BraTS20_Training_026,"PUa (Thalamus, anterior pulvinar) left",WT,150,0
BraTS20_Training_026,VTM (Amygdala) left,WT,2,0
BraTS20_Training_026,"FuP (Ventral Striatum, Fundus of Putamen) left",WT,662,2
BraTS20_Training_026,"MD (Thalamus, mediodorsal Nucleus) left",WT,819,2
