case_id,atlas_region_name,tumor_tag,voxel_count,count_scaled
BraTS20_Training_103,WM/unassigned,TC,8290,71
BraTS20_Training_103,Area MFG1 (MFG) right,TC,14,0
BraTS20_Training_103,Area Fo5 (OFC) right,TC,46,0
BraTS20_Training_103,Area 44 (IFG) right,TC,13,0
BraTS20_Training_103,Area MFG2 (MFG) right,TC,199,2
BraTS20_Training_103,Area Fo6 (OFC) right,TC,1010,9
BraTS20_Training_103,"Area MFG5 (MFG, IFG) right",TC,32,0
BraTS20_Training_103,Area MFG4 (MFG) right,TC,71,1
BraTS20_Training_103,Frontal-to-Temporal-I (GapMap) right,TC,40,0
BraTS20_Training_103,Frontal-I.1 (GapMap) right,TC,1998,17
BraTS20_Training_103,Area Op9 (Frontal Operculum) right,TC,557,5
BraTS20_Training_103,Area 45 (IFG) right,TC,1683,14
BraTS20_Training_103,WM/unassigned,WT,4209,36
BraTS20_Training_103,Area Te 3 (STG) right,WT,82,1
BraTS20_Training_103,Area MFG1 (MFG) right,WT,14,0
BraTS20_Training_103,Area Fo5 (OFC) right,WT,91,1
BraTS20_Training_103,Area 44 (IFG) right,WT,221,2
BraTS20_Training_103,Area Fo7 (OFC) right,WT,9,0
BraTS20_Training_103,Area Fp1 (FPole) right,WT,4,0
BraTS20_Training_103,Area MFG2 (MFG) right,WT,17,0
BraTS20_Training_103,Area Fo6 (OFC) right,WT,77,1
BraTS20_Training_103,"Area MFG5 (MFG, IFG) right",WT,196,2
BraTS20_Training_103,Area MFG4 (MFG) right,WT,12,0
BraTS20_Training_103,Area Fo4 (OFC) right,WT,215,2
BraTS20_Training_103,Frontal-to-Temporal-I (GapMap) right,WT,22,0
BraTS20_Training_103,Frontal-I.1 (GapMap) right,WT,101,1
BraTS20_Training_103,Area Op9 (Frontal Operculum) right,WT,232,2
BraTS20_Training_103,Area 45 (IFG) right,WT,407,3
BraTS20_Training_103,WM/unassigned,ET,29948,256
BraTS20_Training_103,Area MFG1 (MFG) right,ET,423,4
BraTS20_Training_103,Area Fo5 (OFC) right,ET,301,3
BraTS20_Training_103,Area 44 (IFG) right,ET,154,1
BraTS20_Training_103,Area Fo7 (OFC) right,ET,41,0
BraTS20_Training_103,Area MFG2 (MFG) right,ET,387,3
BraTS20_Training_103,Area Id7 (Insula) right,ET,1,0
BraTS20_Training_103,Area Fo6 (OFC) right,ET,951,8
BraTS20_Training_103,"Area MFG5 (MFG, IFG) right",ET,337,3
BraTS20_Training_103,Area MFG4 (MFG) right,ET,346,3
BraTS20_Training_103,Area Fo4 (OFC) right,ET,26,0
BraTS20_Training_103,Frontal-to-Temporal-I (GapMap) right,ET,22,0
BraTS20_Training_103,Frontal-I.1 (GapMap) right,ET,1530,13
BraTS20_Training_103,Area Op9 (Frontal Operculum) right,ET,276,2
BraTS20_Training_103,Area 45 (IFG) right,ET,1827,16
